locality;month;day;year;sites;observer;zone;exposure;ID_transect;area_uvc;depth_m;genus_species;abund;size_cm
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1422;40;15;aulostomus_chinensis;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1422;40;15;arothron_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1422;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1422;40;15;canthigaster_punctatissima;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1422;40;15;canthigaster_punctatissima;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;paranthias_colonus;174;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;cirrhitichthys_oxycephalus;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;cirrhitichthys_oxycephalus;14;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_melampygus;40;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_melampygus;1;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_melampygus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_melampygus;10;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_caballus;3;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;caranx_caballus;10;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;lutjanus_argentiventris;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;lutjanus_viridis;10;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;kyphosus_vaigiensis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;holacanthus_passer;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;johnrandallia_nigrirostris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;johnrandallia_nigrirostris;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;stegastes_arcifrons;20;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;stegastes_arcifrons;220;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;bodianus_diplotaenia;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;novaculichthys_taeniourus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;halichoeres_discolor;10;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;halichoeres_discolor;42;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;halichoeres_discolor;16;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;halichoeres_discolor;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;thalassoma_lucasanum;130;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;thalassoma_lucasanum;90;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;scarus_rubroviolaceus;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;scarus_rubroviolaceus;2;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;scarus_rubroviolaceus;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;acanthurus_xanthopterus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;sufflamen_verres;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;ostracion_meleagris;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;zanclus_cornutus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;arothron_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;canthigaster_punctatissima;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;canthigaster_punctatissima;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1423;40;15;plagiotremus_azaleus;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;myripristis_berndti;73;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;myripristis_berndti;10;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;cephalopholis_panamensis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;paranthias_colonus;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;paranthias_colonus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;cirrhitichthys_oxycephalus;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;trachinotus_stilbe;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;lutjanus_viridis;13;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;anisotremus_interruptus;30;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;kyphosus_vaigiensis;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;microspathodon_dorsalis;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;stegastes_arcifrons;40;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;stegastes_arcifrons;182;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;bodianus_diplotaenia;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;bodianus_diplotaenia;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;halichoeres_discolor;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;halichoeres_discolor;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;thalassoma_lucasanum;370;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;thalassoma_lucasanum;176;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;scarus_rubroviolaceus;1;55
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;scarus_rubroviolaceus;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;scarus_rubroviolaceus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;acanthurus_nigricans;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;prionurus_laticlavius;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;aulostomus_chinensis;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;aulostomus_chinensis;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1424;40;7;canthigaster_punctatissima;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;myripristis_leiognathus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;sargocentron_suborbitalis;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;myripristis_berndti;65;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;myripristis_berndti;5;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;cephalopholis_panamensis;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;paranthias_colonus;12;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;paranthias_colonus;50;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;cirrhitichthys_oxycephalus;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;caranx_melampygus;35;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;lutjanus_viridis;48;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;lutjanus_viridis;80;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;mulloidichthys_dentatus;30;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;kyphosus_vaigiensis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;stegastes_arcifrons;60;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;stegastes_arcifrons;150;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;bodianus_diplotaenia;8;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;bodianus_diplotaenia;16;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;bodianus_diplotaenia;1;25
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;halichoeres_discolor;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;thalassoma_lucasanum;410;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;thalassoma_lucasanum;80;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;scarus_rubroviolaceus;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;scarus_rubroviolaceus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;acanthurus_nigricans;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;ctenochaetus_marginatus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;sufflamen_verres;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;sufflamen_verres;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;zanclus_cornutus;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;aulostomus_chinensis;2;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;arothron_meleagris;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1425;40;7;canthigaster_punctatissima;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;myripristis_berndti;3;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;paranthias_colonus;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;paranthias_colonus;12;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;paranthias_colonus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;cirrhitichthys_oxycephalus;4;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;cirrhitichthys_oxycephalus;18;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;apogon_atradorsatus;160;8
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;elagatis_bipinnulata;1;40
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;elagatis_bipinnulata;4;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;elagatis_bipinnulata;1;60
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;lutjanus_viridis;21;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;holacanthus_passer;6;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;holacanthus_passer;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;microspathodon_dorsalis;4;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;stegastes_arcifrons;160;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;bodianus_diplotaenia;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;bodianus_diplotaenia;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;bodianus_diplotaenia;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;halichoeres_discolor;22;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;halichoeres_discolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;thalassoma_lucasanum;310;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;thalassoma_lucasanum;180;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;acanthurus_nigricans;3;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;canthidermis_maculata;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;ostracion_meleagris;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;zanclus_cornutus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;zanclus_cornutus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1400;40;15;arothron_meleagris;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;myripristis_berndti;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;dermatolepis_dermatolepis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;paranthias_colonus;100;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;paranthias_colonus;100;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;cirrhitichthys_oxycephalus;2;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;cirrhitichthys_oxycephalus;36;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_melampygus;5;65
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_melampygus;20;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_melampygus;10;65
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_melampygus;30;55
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_melampygus;13;65
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_sexfasciatus;10;70
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;caranx_sexfasciatus;2;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;lutjanus_viridis;5;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;holacanthus_passer;8;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;holacanthus_passer;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;johnrandallia_nigrirostris;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;stegastes_arcifrons;172;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;bodianus_diplotaenia;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;bodianus_diplotaenia;16;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;bodianus_diplotaenia;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;halichoeres_discolor;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;thalassoma_lucasanum;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;thalassoma_lucasanum;160;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;thalassoma_lucasanum;240;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;melichthys_niger;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;sufflamen_verres;1;30
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;arothron_meleagris;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1401;40;15;arothron_meleagris;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;rypticus_bicolor;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;paranthias_colonus;40;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;paranthias_colonus;110;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;cirrhitichthys_oxycephalus;12;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;cirrhitus_rivulatus;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;caranx_melampygus;1;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;caranx_melampygus;1;65
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;caranx_sexfasciatus;10;75
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;lutjanus_viridis;8;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;holacanthus_passer;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;holacanthus_passer;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;johnrandallia_nigrirostris;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;stegastes_arcifrons;100;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;bodianus_diplotaenia;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;thalassoma_lucasanum;180;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;thalassoma_lucasanum;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;thalassoma_lucasanum;400;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;acanthurus_nigricans;7;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;canthidermis_maculata;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;melichthys_niger;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;melichthys_niger;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;sufflamen_verres;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;aluterus_scriptus;1;35
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;zanclus_cornutus;6;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;aulostomus_chinensis;1;55
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1402;40;7;arothron_meleagris;8;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;myripristis_berndti;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;paranthias_colonus;10;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;paranthias_colonus;250;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;cirrhitichthys_oxycephalus;26;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;cirrhitus_rivulatus;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;caranx_melampygus;12;70
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;caranx_melampygus;5;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;caranx_melampygus;6;50
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;caranx_sexfasciatus;6;80
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;caranx_sexfasciatus;6;70
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;lutjanus_viridis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;lutjanus_novemfasciatus;1;45
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;holacanthus_passer;6;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;holacanthus_passer;2;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;johnrandallia_nigrirostris;8;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;chromis_atrilobata;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;microspathodon_dorsalis;1;20
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;stegastes_beebei;2;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;stegastes_arcifrons;70;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;bodianus_diplotaenia;6;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;bodianus_diplotaenia;4;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;halichoeres_discolor;4;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;halichoeres_discolor;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;thalassoma_lucasanum;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;thalassoma_lucasanum;260;5
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;thalassoma_lucasanum;450;10
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;scarus_rubroviolaceus;1;55
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;ophioblennius_steindachneri;2;15
cocos;11;;2014;cocos;observer_1;;;cocos_2014_cocos_observer_1_1403;40;7;acanthurus_nigricans;9;20
